Brand Name,Products,Description,Website,Sentiment_Scores,Compound,Sentiment,Language
Ulla Popken,"['Womenswear', 'Menswear', 'Bodywear', 'Sportswear', 'Footwear', 'Accessories', 'Jewelry']","BRAND: Ulla Popken DESCRIPTION: Popken Fashion Group combines the plus size brands Ulla Popken, GINA LAURA, Studio Untold, and JP1880 all under one roof. A vertical business structure, grown steadily over many years, as well as the more and more differentiated multi-channel strategy have been the decisive factors for our expansion up to this point. Teamed with our skilled know-how about fashion and proper fits, innovative spirit, keen sense for trends, and customer accessibility, we have an ideal basis for future success. Proven Formulas for Success 

With approximately 600 stores worldwide in more than 30 countries, we are used to the challenges that come with setting up new stores. We use our extensive know-how, accumulated in our long-standing branch business, to support our partners during planning, realizing and managing their own concept. 

Through the Concept of Franchising, Popken Fashion Group offers their partners a sophisticated franchise concept, which can be applied all over the world. As independent entrepreneurs, the franchise is marketed through one of the three trend labels, Ulla Popken, GINA LAURA or JP1880 in their mono brand stores - with a minimum of 130 m² for an Ulla Popken store; 80m² for a JP1880 store and 70m² for a Gina Laura store. The franchise stores of the Popken Fashion Group are located in cities with a high level of purchase power, in B+ and highly frequented locations, surrounded by a suitable competitive environment. 

Also Superb as Shop-in-Shop - In the form of a partnership, we pass our experience, gathered from managing approximately 500 directly operated stores, on to shop-in-shop areas. Here, on a sales area of at least 30m², pre-selected items of the respective brand collections can be sold. The sales floors are situated right on the main travel path or at the entrance area of the respective department and are clearly defined. 

Services Made to Measure - We are always available to support our business partners. From shop design, to marketing, to financing. With the help of made to measure solutions, individual local conditions can be used to their best, franchise partners can impress with their stores in prime locations, and shop-in-shop partners can develop their full potential as a multi-brand textile entrepreneur. 

Transparent investments - We take a look at the big picture - from beginning to end, also in financial terms. We firmly believe in transparency - about one-time investments, such as store construction and furnishings including decoration, one-off franchise fees and expected operating costs. The most important info for partners first: The higher your degree of cooperation, the more favorable your terms. 

Contact Marc Brocato, Head of B2B via +49 (0) 4402 799 273 or marc.brocato@popken.de for partnership opportunities.",https://www.popken.de/en/popken-fashion-group/b2b,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.9958}",0.9958,Positive,en
Ultimate Direction,"['Womenswear', 'Menswear', 'Sportswear', 'Accessories']","BRAND: Ultimate Direction DESCRIPTION: Ultimate Direction doesn't just sponsor athletes, we partner with them to design the best products for the most inspiring projects and events all over the world. We want our athletes to achieve their personal goals, inspire others, and provide us with important product feedback. We appreciate their energy and soulful approach to life and the sport of running, climbing, cycling and skiing.

Wholesale
P: (800) 426-7229
E: run@ultimatedirection.com

Photo credit: 
Ultimate Direction",https://ultimatedirection.com,"{'neg': 0.0, 'neu': 0.76, 'pos': 0.24, 'compound': 0.9612}",0.9612,Positive,en
UMA INTIMATES,,"BRAND: UMA INTIMATES DESCRIPTION: UMA INTI­MA­TES is anEco·Sen­su­al lin­ge­rie brand. Ethi­cal­ly manu­fac­tu­red in Bar­ce­lo­na with top qua­li­ty sus­tainable fabrics. Sus­taina­bi­li­ty is the root of the com­pa­ny and sen­sua­li­ty is the soul of its creations.

UMA INTI­MA­TES lin­ge­rie aims to awa­ken a woman’s sen­ses, con­nec­ting her with her inner fire through a sen­su­al design that gent­ly hugs the cur­ves of the body without con­stric­ting them. The lin­ge­rie arri­ves in sen­so­ri­al pack­a­ging infu­sed with Ylang Ylang essen­ti­al oil, a revi­ta­li­sing and ener­gi­sing flower that light­ly car­esses the lin­ge­rie with its deli­ca­te fra­grance. To inten­si­fy the sen­so­ry experience, a femi­ni­ne infu­si­on of Medi­ter­ra­ne­an herbs is included. The packaging is eco·designed to have a second life as a vegan leather multiuser bag and the garment tags have a second life as bookmarks.

What we love most: With UMA INTI­MA­TES lin­ge­rie, the com­pa­ny aims to empower women by encou­ra­ging them to take owner­ship of their sen­sua­li­ty and femin­in­i­ty, an abili­ty that allows them to expe­ri­ence life to its ful­lest poten­ti­al. As the brand itself sta­tes: “Our wish is that our mes­sa­ge rea­ches all women who also dream of a sus­tainable, sen­su­al and eco-femi­nist world that empowers us to dare to live this life hono­u­ring who we are”.


Wholesale
E: hola@umaintimates.eco

Photo credit: UMA INTIMATES",https://umaintimates.eco,"{'neg': 0.011, 'neu': 0.9, 'pos': 0.089, 'compound': 0.9403}",0.9403,Positive,en
Uma Parker NY,['Footwear'],"BRAND: Uma Parker NY DESCRIPTION: Uma Parker NY is a new fashion brand craunching all the fashion trendsetters. The slip-on collection features many trendy details: nestled crystals, black pailettes, glitter all over multicolor on star-shaped studs, and much more. The footwares are realized with high quality materials, such as neoprene fabrics and suede. You can easily change look going from a slip-on Uma Parker realizedin faux leather, black pailettes and fabric tassels with varnished finishings, to another Uma Parker model relized in fabric, pony hair inserts and star-shaped appliques.

Wholesale
P: +39 081.204.667
E: info@umaparker.com

Photo credit: Uma Parker NY",https://www.umaparker.com,"{'neg': 0.0, 'neu': 0.95, 'pos': 0.05, 'compound': 0.6124}",0.6124,Positive,en
Umbro,"['Sportswear', 'Footwear', 'Accessories']","BRAND: Umbro DESCRIPTION: From 1924 to today. Wilmslow to Wembley, Manchester to the Maracanã, Ellis Park to Estadio Azteca and everywhere else. 

National teams to five aside, Sunday League trophies to the treble, the bottom to the top of the table, tackles to tiki-taka, the tunnel to terrace songs, the Speciali to the sublime, early starts to after extra time, the pies, the tries, the dives, the high fives, the agony of hitting the bar to checking VAR (ok, maybe not that far). Whether it’s football, futsal or rugby, come rain or shine, relegation or promotion, you’ll find the double diamond. We make the shirts, shorts, boots, shin pads, goalie gloves, and whatever else it is you need to succeed on the pitch or off it. For the players. For the fans. Wear with pride. Play with passion. Nobody owns it. It’s where we all belong.

This is Our Game.

Wholesale
E:

Photo credit: Umbro",http://www.umbro.com,"{'neg': 0.017, 'neu': 0.877, 'pos': 0.106, 'compound': 0.9186}",0.9186,Positive,en
Umoja Shoes,"['Footwear', 'Sustainable']","BRAND: Umoja Shoes DESCRIPTION: Founded in 2018, Umòja, which means ""unity"" in Swahili, is a sneaker
brand that combines tradition, modernity and innovation while valuing West African textile craftsmanship in respect of its environment. MMEA, THE FIRST SNEAKERS 100% PLANT BASED.

MMEA [méa], meaning 'plant' in Swahili, is a 100% plant-based,transparent and fully traceable sneaker.
In 2019, the Umòja team launched its first collection. Upon its release, it became aware of the ubiquity of plastic in footwear design.
This makes it difficult to recycle shoes, and at the end of their life,shoes are thrown away or incinerated. The team chose not to launch a new collection, prioritising research and development to find plant-based
alternatives to produce a plastic-free shoe. MMEA is the result of these two years of development.
It is a shoe designed without plastic. Produced from four noble materials sourced from Burkina Faso, France and Portugal: cotton, linen,hemp and rubber milk. It is a sneaker whose end-of-life materials are valued and controlled.
Thus, MMEA is a story of connection between the textile know-how of sub-Saharan Africa and European innovation.

PRODUCE AND CONSUME DIFFERENTLY.

Our sneakers are designed in an artisanal way, 100% plant-based, from
the dye to the glue and the sewing threads. The team works directly with
farmers and craftsmen in a fair trade approach.
We insist on total traceability of the production chain, which is not the case for all brands in the footwear sector. MMEA is proof that we
can create a virtuous, authentic, sensible product by playing by different rules than those dictated by the industry.
It is the testimony of our team members, our partner producers, artisans
and farmers, our consumers and contributors that we can collaborate on a
semi industrial scale and offer a noble, healthy and beautiful product.
It conveys the idea of a change, of a dynamic that we wish to take as far as possible, in the most beautiful way.

A WORD FROM THE FOUNDERS

""Umòja, which means ""unity"" in Swahili, is a brand of sneakers that
combines tradition, modernity and innovation while promoting West
African textile craftsmanship with respect for the environment. We are
convinced that artisanal know-how should be promoted in the context of
changes in our consumption patterns. Our convictions lead us to believe
that international trade can be organised around human and ecological
values, without losing product quality. For this reason, we experiment
on a daily basis, in order to get closer and closer to our ideal
lifestyle. As the production of our sneakers is dependent on the
artisanal production of the textile of which they are made, we can only
produce a reasonable quantity. And that is our goal! To offer you
unique, transparent sneakers, rich in history and
expertise.""


Wholesale:
E: umoja@umoja-shoes.com

Photo credit: umoja@umoja-shoes.com",https://umoja-shoes.com,"{'neg': 0.005, 'neu': 0.843, 'pos': 0.152, 'compound': 0.9965}",0.9965,Positive,en
UNBORN,"['Menswear', 'Accessories']","BRAND: UNBORN DESCRIPTION: Our planet, our only resource, our opportunities for today.

Every day we use natural resources to sustain our lives and how we use these resources is a question of ethics. The pursuit of brand value and the ever faster quest for newness has created an industry that is producing volumes of clothing without putting focus on how we treat the people and the planet in the process.

An ethic that is impacting our planet, shifting our attention away from the solution and the things that matter most in life. Through UNBORN we want to fix the design flaw of the clothing industry. Eliminate waste and create a better world for future generations. We envision a world of perfect harmony between nature and product, of life in balance.


We don’t value the ever faster quest for newness or the creation of products without commitment to life and planet. We believe in products that are made for usage, not consumption. Products that can become a resource for the products and plants of tomorrow. We believe that if we own less we can experience more.

We embrace No Waste, Slow Paced, Pure Products. 
We embrace the truth. 
We embrace respect for all life.

Wholesale
E: support@unborn.co

Photo credit: UNBORN",https://www.unborn.co,"{'neg': 0.043, 'neu': 0.755, 'pos': 0.202, 'compound': 0.9852}",0.9852,Positive,en
Under Armour,['Sportswear'],"BRAND: Under Armour DESCRIPTION: Under Armour, Inc. is an American sports clothing and accessories company. The company is a supplier of sportswear and casual apparel. Under Armour began offering footwear in 2006. Under Armour's global HQ is located in Baltimore, Maryland.",https://www.underarmour.com,"{'neg': 0.0, 'neu': 0.956, 'pos': 0.044, 'compound': 0.2023}",0.2023,Positive,en
Underprotection,"['Womenswear', 'Bodywear', 'Swimwear', 'Accessories', 'Sustainable']","BRAND: Underprotection DESCRIPTION: Underprotection is a Danish brand based in Copenhagen and founded in 2010. The purpose of our company is to create underwear styles that make you feel fabulous, loungewear you want to wear all week and swimwear that makes you dream about vacation and summer. We have set out to challenge the conception of what sustainable fashion can be, and each season we will prove to you that it really can be everything we wish for! We want to make a difference by giving our customers the possibility to combine ethics and aesthetics when shopping. We design two main collections and two smaller mid collections a year, which all include lingerie, loungewear and swimwear made in sustainable fabrics and produced in certified factories. Our collections are on display in many amazing retail destinations across the world from New York to Seoul and Melbourne and major fashion capitals of Europe.

We only use sustainable materials such as recycled polyester, recycled wool, Tencel lyocell and organic cotton. All our packaging, paper and polybags are either recycled or biodegradable. Most of our products are vegan approved, and if not, it is because it is recycled (wool) or a waste resource (milk). Fair working conditions and fair wages are human rights. Therefore, we only work with certified factories. We love women, of all kinds and sizes, and our goal is to make you feel as beautiful and comfortable as possible.

Wholesale
P: +45 53569027
E: jeanette@underprotection.dk

Photo credit: Underprotection",https://underprotection.eu,"{'neg': 0.01, 'neu': 0.835, 'pos': 0.155, 'compound': 0.9874}",0.9874,Positive,en
Understatement,"['Bodywear', 'Accessories']","BRAND: Understatement DESCRIPTION: Understatement is a Swedish, female-founded force of change, dedicated to redefining women’s underwear. We want to contribute to a world where women can be whomever they want, free to express themselves and their bodies. Simply put: We make underwear that feels as good as it looks.

Our journey began in 2017, when Swedish duo Marie Stolt and Maria Lager founded Understatement with the vision to turn an everyday necessity into a statement piece from under, ruled by boosting comfort and confidence. In the spring of 2020, Yvet Malmveld joined the two, and the founding team was complete. We celebrate body acceptance and want to be a platform to make each other feel empowered, confident, and comfortable. Boosting each other to live life. Because it is real people who buy the products we create, and it is real people who make our community what it is. We don’t retouch our models in photos and videos, because why would we? Our underwear is made to embrace every curve.

There are people behind the clothes we make, so we put them first. We’re committed to challenging industry norms and walking the talk by taking social and environmental responsibility. 40% of our assortment today is made with sustainable fibers.
Our largest manufacturing partners are located in Europe (Estonia and Turkey). They are female-run and certified for social and environmental compliance and share our vision to empower women and work towards gender equality.

Wholesale
E: wholesale@understatement.se

Photo credit: Understatement",https://www.shopunderstatement.com,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.9927}",0.9927,Positive,en
Undiz,"['Womenswear', 'Menswear', 'Swimwear', 'Bodywear']","BRAND: Undiz DESCRIPTION: SINCE OUR CREATION IN 2007 OUR GOAL HAS REMAINED THE SAME TO BE THE FIRST FRENCH BRAND FOR LINGERIE, HOMEWEAR AND PYJAMAS TO OFFER FUN COLORFUL AND AFFORDABLE COLLECTIONS. WE STRIVE TO BE, WITH EACH COLLECTION, ALWAYS TRENDIER AND MORE RESPECTFUL OF THE ENVIRONMENT.

We put our lingerie expertise back in our customer’s hands, we want our collection to be their space of self expression. Undiz is the easygoing brand that challenges unreachable fashion standards. Tall or short blonde or brunette, A cup or F cup, wearing a sexy tanga or a chill fleece, in a glittery swimsuit or wearing Pikachu socks, everyone finds their happy moment.

Photo credit: Undiz",https://www.undiz.com,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.9756}",0.9756,Positive,en
Undress Code,"['Womenswear', 'Bodywear', 'Swimwear']","BRAND: Undress Code DESCRIPTION: Undress Code was born in 2016 and made for women who dream, love to go crazy, and are not afraid to really live and breathe. For artistic souls who want more, dance and love life. Undress Code wants to tell the stories of these women and inspire them to make their dreams come true. Every product is an individual addition to the personal style and is suitable for Saturday madness, but also for lunch with friends or a day at the office. Thanks to an innovative approach and attention to the highest quality, Undress Code has established cooperation with prestigious department stores such as: Galeries Lafayette (18 locations in France), Printemps Paris Haussmann (pop-up store), Jelmoli and the largest online sales platforms: Zalando, L'Exception.

In addition, Undress Code has visited many independent boutiques around the world - including Amsterdam, London, Paris, Vienna, Shanghai, Tokyo and New York, as well as in over 40 other locations.

Undress Code is a transparent brand with clearly described activities and the production process. All the products are designed and made in Poland, and the materials come from Italian and French producers.

The brand also takes further steps towards responsible fashion. The swimsuit collection is made of, among other things, a recycled material made from post-consumer plastic bottles and other plastics recovered from the waters of the Mediterranean Sea. In each Undress Code product, for your comfort and safety, the lining in the crotch is made of bamboo cotton - very safe for the skin and the environment. There’s no overproduction, because the brand believes in responsible consumption and buying quality products for years to come. Each project is a modern alternative to ordinary underwear because underwear does not have to be boring. You will not find plastic in packages from Undress Code, and the box in which we send your underwear is made from recycled paper.

Wholesale
P: +48 602 622 239 
E: whatsupbabe@undress-code.com

Photo credit: Undress Code",https://undress-code.com,"{'neg': 0.026, 'neu': 0.829, 'pos': 0.145, 'compound': 0.9913}",0.9913,Positive,en
UNFAIR ATHLETICS,"['Menswear', 'Accessories']","BRAND: UNFAIR ATHLETICS DESCRIPTION: UNFAIR ATHLETICS is a contemporary street - and sportswear brand officially founded in 2015. Made with passion for all the different characters out there and always having an eye on the streets. Starting out as a backroom get-together it has developed into a whole lifestyle. Different than anything else in the game - courtesy of the huge network in so many subcultures giving the clothes its authenticity. The UNFAIR vision: Matching those subcultures. UNFAIR ATHL. in 2021 Wholesale
P: +49 (0) 89 726 698 50
E: info@unfairathletics.com

Photo credit: UNFAIR ATHLETICS",https://www.unfairathletics.com,"{'neg': 0.169, 'neu': 0.698, 'pos': 0.133, 'compound': -0.7965}",-0.7965,Negative,en
Unfeigned,['Menswear'],"BRAND: Unfeigned DESCRIPTION: We design contemporary clothing which is locally made in the most sustainable way posible, for those style savvy seekers that are willing to reshape the world with their fashion choices. GOTS & GRS certified company.
categories Photo credit: Unfeigned",https://unfeignedgear.com,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.3818}",0.3818,Positive,en
Uniform Bridge,"['Womenswear', 'Menswear']","BRAND: Uniform Bridge DESCRIPTION: WE COLLECT VARIOUS INFORMATION BASED ON TRADITIONAL CLOTHES SUCH AS CLASSIC, VINTAGE, OUTDOOR, AND MILITARY, AND USE THE INTERPRETATION OF UNIFORM BRIDGE TO PRODUCE HIGH QUALITY AND AFFORDABLE PRODUCTS.

IT IS A BRAND THAT CAN BE WORN EASILY WITH BASIC DESIGN AND SIMPLE ITEMS THAT CAN BE USED TOGETHER FOR A LONG TIME.

Wholesale
E: uniformbridge.official@gmail.com

Photo credit: Uniform Bridge",https://www.uniformbridge.com,"{'neg': 0.043, 'neu': 0.872, 'pos': 0.085, 'compound': 0.4215}",0.4215,Positive,en
UNIQUE 21,"['Accessories', 'Swimwear', 'Womenswear']","BRAND: UNIQUE 21 DESCRIPTION: Founded in 2014, UNIQUE21 is British fashion brand specialising in clean cut, modern designs and soft tailoring. Effortless style, designed exclusively in-house.
We’re here to create ready-to-wear styles that can inspire and empower the modern woman who wants to express their identity in new ways.
Our vision is to use a modern design approach full of soft tailoring and crisp sophistication to empower the woman of today with wearable styles that have a high-fashion edge. Photo credit: Courtesy of UNIQUE 21",https://www.unique21.com,"{'neg': 0.022, 'neu': 0.811, 'pos': 0.166, 'compound': 0.91}",0.91,Positive,en
Unisa,"['Bags', 'Footwear']","BRAND: Unisa DESCRIPTION: Comfortable and looking good all day
Unisa is an internationally renowned Spanish footwear brand. Its designs are particularly characterised by their comfort and the quality of the raw materials used, which is the reason why plenty of women trust and follow the Unisa brand. A company that adapts fashion to everyday women's life and comfort. Our mission is to provide our customers with fashionable, comfortable and quality footwear at good prices. You, the customer, are our number one priority in this new online shop project that brings design to your needs as well as integrates manufacturing, distribution, sale and after sales services provided by our online shop and all our collaborators.

Wholesale: 
E: info@unisa-europa.com

Photo credit: Unisa",https://www.unisa-europa.com,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.9741}",0.9741,Positive,en
Universal Works,"['Menswear', 'Footwear', 'Jewelry', 'Accessories']","BRAND: Universal Works DESCRIPTION: Universal Works was inspired by David’s formative years growing up in a provincial midlands town in the seventies, part of a working class family that loved to dress well; seeing his Dad and Uncles in their work-wear and also when dressing for the weekend. Next, working as a sign-writers apprentice, whilst experiencing the development of eighties sporting and music subcultures. And finally a thirty-year span in the fashion industry. From Paul Smith to Maharishi he gained an education from and worked alongside some of the best in the industry. With David’s life work reading like a description of the companies DNA, Universal Works is about the mixing of ideas; understanding heritage and context underpinned by contemporary needs and aesthetics.

We champion skilled, small-scale production. We produce garments in the right place, both in the UK and overseas, working only with factories we trust, admire and are proud to be associated with.

Wholesale
E: sales@universalworks.co.uk

Photo credit: Universal Works",https://universalworks.co.uk,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.9874}",0.9874,Positive,en
Un Jour Ailleurs,"['Womenswear', 'Bags', 'Accessories']","BRAND: Un Jour Ailleurs DESCRIPTION: Since 1985, we have been making models for all women, from 36 to 52. Our models are studied by our stylists to adapt to all morphologies and then developed by our technicians to guarantee their well-go.

During the patronage and production phase, the prototypes are tested by cabin mannequins throughout the size grid.

Un Jour Ailleurs is more than 30 years of clothing, working on the sourcing of materials and fabrics, working on the patterns of our models to guarantee you style, comfort and durability. Photo credit: Un Jour Ailleurs",,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.7964}",0.7964,Positive,en
UNMADE,"['Accessories', 'Bags', 'Womenswear']","BRAND: UNMADE DESCRIPTION: At Unmade, we believe that accessories aren’t just something you add to your look.

We believe they make the look! Unmade Copenhagen is a young Danish brand established in Copenhagen in Spring 2016 through a desire to create accessories that inspire and complement women. We have our own design studio were all the prints and artworks are made exclusively for the Unmade Women. We take contemporary designs and make it into our own by rethinking the way to use a fabric or add small details that makes it one of a kind.
The Unmade look is characterized by the contrasts between the feminine and masculine, vintage, new and sporty styles, blended with signature powerful prints and unique fabrics. Our collections represent a great selection of scarves, bags-both textile and leather, shoes, socks, gloves, hats, kimonos, skirts and dresses, with care.

All, while focusing on making it affordable for you!
All our styles are made with great passion for feminine and bold designs, a strong embedded Scandinavian aesthetic and an insistence on absolute perfection, we create genuine designs to complement the beauty of original women.

Photo credit: UNMADE",https://www.unmade.dk,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.9936}",0.9936,Positive,en
UNO DUE,['Womenswear'],"BRAND: UNO DUE DESCRIPTION: Inspired by the modern contemporary woman, Uno Due offers the right combination of comfort and style. Refined, soft materials, feminine sportiness and attention to detail. Luxury comes first, in the broadest sense of the word. Because what is luxury when it lacks comfort? A collection of Feelgood Knitwear that seamlessly matches the lifestyle of the modern woman and supports her in this. After all, she is at her best when she feels comfortable, inside and out. UNO DUE  has a unique and refreshing signature. Stylish, fashionable with a subtly feminine nonchalance and a soft appearance.
The collection consists of beautiful knitwear, designed with love and care and made as only UNO DUE can.

The basis are the high-quality natural materials, a perfect fit and finish and a wonderful wearing comfort. Playful and innovative details provide a surprising twist and make every Uno Due item something special, current colors provide a fashionable look.

Photo credit: Courtesy of UNO DUE",https://www.unodue.nl,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.9954}",0.9954,Positive,en
UNTITLED COLLECTIVE,['Menswear'],"BRAND: UNTITLED COLLECTIVE DESCRIPTION: UNTITLED COLLECTIVE is an artist collective based in New York focusing on breaking the perception of workwear for creative ones. Fusing the construction details of workwear and classical sartorial craft, UNTITLED COLLECTIVE emphasizes on comfort and functionality. The key elements of design are understanding body movement, modern construction, appreciation of high quality material and craftsmanship.

Inspired by the rebellious, sublime energy and body language of the youth in New York, the team plays with the tension between vulnerability and resilience, fluidity and structure. UNTITLED COLLECTIVE creates a world of visionary artists fused with music, art, film, and photography.

Wholesale: 
E: info@untitledcollective.net

Photo credit: UNTITLED COLLECTIVE",https://untitledcollective.net,"{'neg': 0.051, 'neu': 0.759, 'pos': 0.191, 'compound': 0.9493}",0.9493,Positive,en
Untold Stories,"['Accessories', 'Womenswear']","BRAND: Untold Stories DESCRIPTION: The journey of Untold Stories started in Oslo in 2017. Founded by Anne and Espen Børresen, with a vision to take a lifetime of fashion experience and create their own brand.
They both grew up with the curiosity and love for craftmanship, with the aim to expand their creativity, they launched a ready-to-wear brand for women. Wholesale 
E: hello@untoldstories.no

Photo credit: Untold Stories",https://www.untoldstories.no,"{'neg': 0.0, 'neu': 0.767, 'pos': 0.233, 'compound': 0.936}",0.936,Positive,en
Untouched Underwear,['Bodywear'],"BRAND: Untouched Underwear DESCRIPTION: Distinctive prints are and will always be fashion statements in today's fashion scene. 
In 2017, we, three young Dutch entrepreneurs, took the plunge and started developing, resulting in the launch of the brand Sock My Feet in 2018. 
But what is a distinctive and sustainable sock without matching distinctive and sustainable underwear ?! Our answer is ""Untouched Underwear""!
Our collections are shaped by three core values: 
""Distinctive prints"", ""Sustainability"" and ""Quality & Comfort"". Distinctive prints
We provide our underwear and socks with prints with a classy and rebellious ""tone of voice"" for every ""mood"" and ""mindset"". Our prints are recognisable, stylish and at times provocative.

Sustainability
The fashion industry has a bad name when it comes to sustainability. This is because the sector is the second largest water user in the world! 
Untouched changed the game in the spirit of 'one small sustainable boxer for you, one giant leap for our planet'.
We want to show that clothes can be produced in a responsible way for people and nature, in contrast to 'fast fashion'. Dyeing and treating textiles in today's textile industry is responsible for about twenty percent of the world's polluted water. By printing, we save 90% of water consumption compared to the traditional colouring of yarns.

Quality & Comfort
For Untouched Underwear we have carefully chosen Modal. After years of development, we have now succeeded in producing high-quality prints on modal. Modal’s distinguishing characteristics are its high-wet strength and extra softness.
It is sometimes referred to “as soft as a feather” and “the softest fiber in the world.” In addition to its use in general apparel, its softness makes it especially ideal for body contact clothing such as lingerie and undergarments.
Modal is a natural synthetic fiber and is made out of cellulose from beech wood. It is 50% more hygroscopic than cotton. Beech wood is extracted in sustainably managed forests. This comes with several advantaged.
The beech trees can easily grow and almost everything can be used from this tree. 

In short: Fits comfortably, feels comfortably and looks comfortably: that’s Untouched Underwear!

Wholesale
P: 033 303 3555
E: info@smfbrands.com 

Photo credit: Untouched Underwear",https://www.untouchedunderwear.com,"{'neg': 0.028, 'neu': 0.813, 'pos': 0.158, 'compound': 0.9945}",0.9945,Positive,en
UpcycleLuxe,"['Womenswear', 'Menswear', 'Bags', 'Accessories', 'Sustainable']","BRAND: UpcycleLuxe DESCRIPTION: We at UpcycleLuxe envision to build a community for sustainable fashion brands in India.

We only work with brands that recognise sustainability or practice transparency aka- The Nice Guys. They share the same vision and are committed to creating an ethical, sustainable, and eco-friendly lifestyle and accessories sector. As a truly slow fashion-tech platform, we understand that in order to be truly sustainable, one has to make labour practices a part of every sustainability conversation. We ensure that the brands behind sustainable clothing in India that we onboard are free from child labour, guarantee a safe working area, pay fair living wages, and also treat their workforce with respect at all times.

We partner with only the best of sustainable clothing brands in India and spend months looking for the right brands that tick all our checkmarks. In order to be a part of the UpcycleLuxe family, brands need to pass ‘LuxeLens’, our in-house brand vetting process.

Contact information
E: info@upcycleluxe.com

Photo credit: UpcycleLuxe",https://upcycleluxe.com,"{'neg': 0.007, 'neu': 0.752, 'pos': 0.241, 'compound': 0.991}",0.991,Positive,en
Urban Classics,"['Accessories', 'Bags', 'Footwear', 'Kidswear', 'Menswear', 'Womenswear']","BRAND: Urban Classics DESCRIPTION: We are very proud to be able to offer you an extensive range of basics and current trends.
The huge compilation of the different styles always meets the requirements of your customers. With a color palette of up to 30 colors and sizes up to 5XL, we offer you the largest selection in the industry. Our collections reflect seasonal trends and are very popular in the fashion industry. We have made the production of high quality products at very competitive prices our mission. Our never-out-of-stock policy ensures high product availability.
Enjoy the summer season with your Urban Classics collection!

Wholesale: 
E: info@urban-classics.net

Photo credit:",https://www.urban-classics.net,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.942}",0.942,Positive,en
Urban Goddess,"['Womenswear', 'Sportswear', 'Sustainable']","BRAND: Urban Goddess DESCRIPTION: About Urban Goddess
Urban Goddesss yoga clothing is an organic yoga clothing brand from Amsterdam. In 2013, Urban Goddess launched its very first yoga line and has since grown into one of the largest and leading yoga brands in Europe. Hip, honest and affordable
We are hip, honest and affordable. Hip because we like to be fashionable on the street before and after our yoga class. Our yoga clothing is therefore easy to mix and match with your casual wardrobe. The materials we use are so wonderfully soft that we understand very well that a lot of our clothing is also worn off the mat, just for lounging in or as casual wear.

Fair , because Urban Goddess yoga clothing is made from organic cotton in a safe and fair way, with respect for people and nature. When you buy organic clothing, you not only have a nice product for yourself, which you can feel good about, but you also really contribute to a better world. Would you like to know more about how we produce our clothing? Look under the heading production for more information. And affordable , because we like to offer organic clothing as affordable as possible so that as many people as possible can choose sustainable. In this way we contribute to the creation of a larger group of sustainable and mindful consumers.

Wholesale:
E: retail@urban-goddess.com
T: +31 (0)20 261 9180

Photo credit: Urban Goddess",https://www.urban-goddess.com/,"{'neg': 0.013, 'neu': 0.824, 'pos': 0.164, 'compound': 0.9855}",0.9855,Positive,en
